ID;Datum;Frage 1 - A) Bitte geben Sie Ihr Geschlecht an;Frage 2 - B) Bitte wählen Sie Ihre Altersgruppe aus;Frage 3 - C) Bist du aktuell als Student/in eingeschrieben?;Frage 4 - D) Welchen Weg hast du vor deinem aktuellen Studium hauptsächlich absolviert?;Frage 4 - Eingabe für Sonstiges;Frage 5 - Welcher Studienrichtung lässt sich dein Studiengang am besten zuordnen?;Frage 5 - Eingabe für Sonstiges;Frage 6 - 1. Ich habe das Gefühl, dass meine Generation wirtschaftlich schlechtere Zukunftsperspektiven hat als frühere Generationen. - Zeile 1 / (Spalten 1-5);Frage 7 - 2. Ich sehe die Hauptursachen für diese verschlechterten Zukunftsperspektiven in folgenden Bereichen: (Mehrfachauswahl möglich) - Geopolitische Spannungen: aktuelle Kriege, internationale Konflikte und allgemeine globale Unsicherheit;Frage 7 - 2. Ich sehe die Hauptursachen für diese verschlechterten Zukunftsperspektiven in folgenden Bereichen: (Mehrfachauswahl möglich) - Allgemeine Inflation: steigende Preise für Lebensmittel, Energie und den täglichen Bedarf;Frage 7 - 2. Ich sehe die Hauptursachen für diese verschlechterten Zukunftsperspektiven in folgenden Bereichen: (Mehrfachauswahl möglich) - Unsichere Arbeitsplatzperspektiven: schwierige Situation auf dem Arbeitsmarkt, befristete Verträge;Frage 7 - 2. Ich sehe die Hauptursachen für diese verschlechterten Zukunftsperspektiven in folgenden Bereichen: (Mehrfachauswahl möglich) - Krise der sozialen Sicherung: Zukunft und langfristige Finanzierbarkeit des Rentensystems;Frage 7 - 2. Ich sehe die Hauptursachen für diese verschlechterten Zukunftsperspektiven in folgenden Bereichen: (Mehrfachauswahl möglich) - Mangelnde staatliche Fürsorge: z. B. unzureichende Infrastruktur bei psychischen Belastungen, Gesundheitsversorgung allg.;Frage 7 - 2. Ich sehe die Hauptursachen für diese verschlechterten Zukunftsperspektiven in folgenden Bereichen: (Mehrfachauswahl möglich) - Generationsungerechtigkeit: Politik, die strukturell primär auf die Interessen älterer Generationen ausgerichtet ist;Frage 7 - 2. Ich sehe die Hauptursachen für diese verschlechterten Zukunftsperspektiven in folgenden Bereichen: (Mehrfachauswahl möglich) - Ich blicke optimistisch in die Zukunft und sehe aktuell keine wesentlichen Verschlechterungen für meine Generation.;Frage 7 - 2. Ich sehe die Hauptursachen für diese verschlechterten Zukunftsperspektiven in folgenden Bereichen: (Mehrfachauswahl möglich) - Sonstiges;Frage 7 - Eingabe für Sonstiges;Frage 8 - 3. Ich spüre, dass die aktuellen gesellschaftlichen und wirtschaftlichen Krisen direkte negative Auswirkungen auf meinen Alltag und mein Wohlbefinden haben durch: (Mehrfachauswahl möglich)​​​​ - Anhaltenden Stress: Gefühle von ständiger Überforderung, Erschöpfung oder innerer Unruhe;Frage 8 - 3. Ich spüre, dass die aktuellen gesellschaftlichen und wirtschaftlichen Krisen direkte negative Auswirkungen auf meinen Alltag und mein Wohlbefinden haben durch: (Mehrfachauswahl möglich)​​​​ - Zukunftsunsicherheit: erschwerte Planung von langfristigen Lebensentscheidungen wie Wohnraum oder Karriere;Frage 8 - 3. Ich spüre, dass die aktuellen gesellschaftlichen und wirtschaftlichen Krisen direkte negative Auswirkungen auf meinen Alltag und mein Wohlbefinden haben durch: (Mehrfachauswahl möglich)​​​​ - Finanzielle Sorgen: konkrete Ängste vor Kaufkraftverlust oder mangelnder wirtschaftlicher Stabilität;Frage 8 - 3. Ich spüre, dass die aktuellen gesellschaftlichen und wirtschaftlichen Krisen direkte negative Auswirkungen auf meinen Alltag und mein Wohlbefinden haben durch: (Mehrfachauswahl möglich)​​​​ - Eingeschränkte Lebensqualität: spürbare Auswirkungen auf den Alltag wie Schlafqualität, Konzentration oder Freizeitgestaltung;Frage 8 - 3. Ich spüre, dass die aktuellen gesellschaftlichen und wirtschaftlichen Krisen direkte negative Auswirkungen auf meinen Alltag und mein Wohlbefinden haben durch: (Mehrfachauswahl möglich)​​​​ - Ich spüre keine negativen Auswirkungen: mein Alltag ist stabil und unbeeinträchtigt;Frage 8 - 3. Ich spüre, dass die aktuellen gesellschaftlichen und wirtschaftlichen Krisen direkte negative Auswirkungen auf meinen Alltag und mein Wohlbefinden haben durch: (Mehrfachauswahl möglich)​​​​ - Sonstiges;Frage 8 - Eingabe für Sonstiges;Frage 9 - 4. Ich habe das Gefühl, dass die Anliegen der jüngeren Generation von Politik und Gesellschaft ausreichend wahrgenommen werden. - Zeile 1 / (Spalten 1-5);Frage 10 - 5. Meine grundsätzliche Bereitschaft, unter den aktuellen gesellschaftlichen und politischen Bedingungen in Deutschland einen verpflichtenden Wehrdienst zu leisten, ist... - Zeile 1 / (Spalten 1-5);Frage 11 - 6. Ich fühle mich über Themen wie Sicherheit, Verteidigung und die Pläne zur Wehrpflicht in Deutschland ausreichend informiert. - Zeile 1 / (Spalten 1-5);Frage 12 - 7. Ich habe das Gefühl, dass die Interessen und Stimmen junger Menschen von den politischen Entscheidungsträgern in Deutschland ausreichend berücksichtigt werden. - Zeile 1 / (Spalten 1-5);Frage 13 - 8. Ich habe das Gefühl, dass Politik in Deutschland an den tatsächlichen Lebensumständen der Menschen ausgerichtet ist. - Zeile 1 / (Spalten 1-5);Frage 14 - 9. Ich vertraue darauf, dass staatliche Institutionen (z. B. die Bundesregierung oder Behörden) im besten Interesse der gesamten Bevölkerung handeln. - Zeile 1 / (Spalten 1-5);Frage 15 - 10. Ich habe das Gefühl, dass die Diskussion über eine neue Wehrpflicht die Interessen der jungen Generation angemessen berücksichtigt. - Zeile 1 / (Spalten 1-5);Frage 16 - 11. Ich bin der Meinung, dass meine persönliche Freiheit auch in Krisenzeiten Vorrang vor Verpflichtungen gegenüber der Gemeinschaft haben sollte. - Zeile 1 / (Spalten 1-5);Frage 17 - 12. Ich bin der Meinung, dass eine mögliche Dienstpflicht alle Altersgruppen und Geschlechter gleichermaßen betreffen sollte. - Zeile 1 / (Spalten 1-5);Frage 18 - 13. Für mich persönlich ist soziale Sicherheit (z. B. Wohnraum, Grundversorgung) genauso wichtig für die Stabilität des Landes wie die militärische Sicherheit. - Zeile 1 / (Spalten 1-5);Frage 19 -  14.Bereitschaft, staatliche Pflichten zu übernehmen, hängt davon ab, wie stark ich mich vom Staat in wichtigen Lebensbereichen unterstützt fühle. - Zeile 1 / (Spalten 1-5);Frage 20 - 15. Ich wäre eher bereit, einen verpflichtenden Dienst an der Gesellschaft zu akzeptieren, wenn folgende Bedingungen erfüllt wären: (Mehrfachauswahl möglich) - Politische Repräsentation: stärkere Berücksichtigung der Interessen junger Menschen in der Politik;Frage 20 - 15. Ich wäre eher bereit, einen verpflichtenden Dienst an der Gesellschaft zu akzeptieren, wenn folgende Bedingungen erfüllt wären: (Mehrfachauswahl möglich) - Existenzsicherung: konkrete staatliche Garantien bei Grundbedürfnissen wie bezahlbarem Wohnraum;Frage 20 - 15. Ich wäre eher bereit, einen verpflichtenden Dienst an der Gesellschaft zu akzeptieren, wenn folgende Bedingungen erfüllt wären: (Mehrfachauswahl möglich) - Zukunftsperspektiven: langfristig verlässliche Systeme wie eine sichere Altersvorsorge;Frage 20 - 15. Ich wäre eher bereit, einen verpflichtenden Dienst an der Gesellschaft zu akzeptieren, wenn folgende Bedingungen erfüllt wären: (Mehrfachauswahl möglich) - Sinnhaftigkeit: klarer, nachvollziehbarer und transparenter gesellschaftlicher Nutzen des Dienstes;Frage 20 - 15. Ich wäre eher bereit, einen verpflichtenden Dienst an der Gesellschaft zu akzeptieren, wenn folgende Bedingungen erfüllt wären: (Mehrfachauswahl möglich) - Angemessene Vergütung oder ein festes Gehalt während des Dienstes;Frage 20 - 15. Ich wäre eher bereit, einen verpflichtenden Dienst an der Gesellschaft zu akzeptieren, wenn folgende Bedingungen erfüllt wären: (Mehrfachauswahl möglich) - Berufliche Vorteile: Anrechnung auf das Studium oder Vorteile beim späteren Berufseinstieg;Frage 20 - 15. Ich wäre eher bereit, einen verpflichtenden Dienst an der Gesellschaft zu akzeptieren, wenn folgende Bedingungen erfüllt wären: (Mehrfachauswahl möglich) - Lastengerechtigkeit: ausgewogene Verteilung gesellschaftlicher Pflichten über alle Altersgruppen hinweg bsp. gerechte Verteilung der Steuerlast;Frage 20 - 15. Ich wäre eher bereit, einen verpflichtenden Dienst an der Gesellschaft zu akzeptieren, wenn folgende Bedingungen erfüllt wären: (Mehrfachauswahl möglich) - Eine unmittelbare und unumstrittene äußere Gefahr für das Land;Frage 20 - 15. Ich wäre eher bereit, einen verpflichtenden Dienst an der Gesellschaft zu akzeptieren, wenn folgende Bedingungen erfüllt wären: (Mehrfachauswahl möglich) - Ich bin ohnehin bereit, diesen Dienst zu leisten.;Frage 20 - 15. Ich wäre eher bereit, einen verpflichtenden Dienst an der Gesellschaft zu akzeptieren, wenn folgende Bedingungen erfüllt wären: (Mehrfachauswahl möglich) - Ich lehne eine Dienstpflicht unter allen Umständen kategorisch ab.;Frage 20 - 15. Ich wäre eher bereit, einen verpflichtenden Dienst an der Gesellschaft zu akzeptieren, wenn folgende Bedingungen erfüllt wären: (Mehrfachauswahl möglich) - Sonstiges;Frage 20 - Eingabe für Sonstiges;Frage 21 - 16. Wenn eine allgemeine Dienstpflicht eingeführt würde, würde ich diesen Dienst am ehesten in folgendem Bereich ableisten wollen: (Nur eine Antwort möglich);ist anonym;abgeschlossen;beendet;Beantwortungsdauer (in s);Antwort-Quote;Sprache;Startzeit;Endzeit;Laufzeit;Dauer für Seite 1 (in s);Dauer für Seite 2 (in s);Dauer für Seite 3 (in s);Dauer für Seite 4 (in s);Dauer für Seite 5 (in s);Dauer für Seite 6 (in s)
272;2026-06-30;Mann;22-25 Jahre;Ja;Nach einer abgeschlossenen Berufsausbildung (Lehre/duale Ausbildung);;Ingenieurwesen & Technik (Maschinenbau, Elektrotechnik, Mechatronik);;Stimme eher zu ;;Allgemeine Inflation: steigende Preise für Lebensmittel, Energie und den täglichen Bedarf;Unsichere Arbeitsplatzperspektiven: schwierige Situation auf dem Arbeitsmarkt, befristete Verträge;;;;;;;;Zukunftsunsicherheit: erschwerte Planung von langfristigen Lebensentscheidungen wie Wohnraum oder Karriere;Finanzielle Sorgen: konkrete Ängste vor Kaufkraftverlust oder mangelnder wirtschaftlicher Stabilität;;;;;Neutral;eher gering;Neutral;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Neutral;Stimme eher zu ;Stimme voll zu;Stimme voll zu;Stimme eher zu ;;Existenzsicherung: konkrete staatliche Garantien bei Grundbedürfnissen wie bezahlbarem Wohnraum;Zukunftsperspektiven: langfristig verlässliche Systeme wie eine sichere Altersvorsorge;;;Berufliche Vorteile: Anrechnung auf das Studium oder Vorteile beim späteren Berufseinstieg;;Eine unmittelbare und unumstrittene äußere Gefahr für das Land;;;;;Militärischer Dienst (Bundeswehr);1;1;1;233,91;100%;de;2026-06-30;2026-06-30; 00:03:54;7;31;58;44;44;49
273;2026-06-30;Mann;18-21 Jahre;Ja;Direkt nach dem Schulabschluss (Abitur/Fachhochschulreife) an die Universität;;Architektur & Bauwesen (Architektur, Bauingenieurwesen);;Stimme voll zu;;;;Krise der sozialen Sicherung: Zukunft und langfristige Finanzierbarkeit des Rentensystems;Mangelnde staatliche Fürsorge: z. B. unzureichende Infrastruktur bei psychischen Belastungen, Gesundheitsversorgung allg.;;;;;;Zukunftsunsicherheit: erschwerte Planung von langfristigen Lebensentscheidungen wie Wohnraum oder Karriere;;Eingeschränkte Lebensqualität: spürbare Auswirkungen auf den Alltag wie Schlafqualität, Konzentration oder Freizeitgestaltung;;;;Neutral;Neutral/ unentschieden;Stimme eher nicht zu;Neutral;Stimme gar nicht zu;Stimme gar nicht zu;Stimme eher zu ;Stimme voll zu;Stimme voll zu;Stimme eher zu ;Stimme voll zu;;Existenzsicherung: konkrete staatliche Garantien bei Grundbedürfnissen wie bezahlbarem Wohnraum;Zukunftsperspektiven: langfristig verlässliche Systeme wie eine sichere Altersvorsorge;Sinnhaftigkeit: klarer, nachvollziehbarer und transparenter gesellschaftlicher Nutzen des Dienstes;Angemessene Vergütung oder ein festes Gehalt während des Dienstes;Berufliche Vorteile: Anrechnung auf das Studium oder Vorteile beim späteren Berufseinstieg;;Eine unmittelbare und unumstrittene äußere Gefahr für das Land;;;;;Militärischer Dienst (Bundeswehr);1;1;1;407,62;100%;de;2026-06-30;2026-06-30; 00:06:48;4;39;126;65;82;90
274;2026-06-30;Mann;22-25 Jahre;Ja;Nach einer abgeschlossenen Berufsausbildung (Lehre/duale Ausbildung);;Architektur & Bauwesen (Architektur, Bauingenieurwesen);;Stimme eher zu ;Geopolitische Spannungen: aktuelle Kriege, internationale Konflikte und allgemeine globale Unsicherheit;Allgemeine Inflation: steigende Preise für Lebensmittel, Energie und den täglichen Bedarf;Unsichere Arbeitsplatzperspektiven: schwierige Situation auf dem Arbeitsmarkt, befristete Verträge;Krise der sozialen Sicherung: Zukunft und langfristige Finanzierbarkeit des Rentensystems;;;;;;;;;;Ich spüre keine negativen Auswirkungen: mein Alltag ist stabil und unbeeinträchtigt;;;Stimme eher zu ;eher hoch;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher zu ;Stimme eher zu ;Stimme eher nicht zu;Stimme voll zu;Stimme eher zu ;Stimme eher nicht zu;Politische Repräsentation: stärkere Berücksichtigung der Interessen junger Menschen in der Politik;Existenzsicherung: konkrete staatliche Garantien bei Grundbedürfnissen wie bezahlbarem Wohnraum;Zukunftsperspektiven: langfristig verlässliche Systeme wie eine sichere Altersvorsorge;Sinnhaftigkeit: klarer, nachvollziehbarer und transparenter gesellschaftlicher Nutzen des Dienstes;;Berufliche Vorteile: Anrechnung auf das Studium oder Vorteile beim späteren Berufseinstieg;Lastengerechtigkeit: ausgewogene Verteilung gesellschaftlicher Pflichten über alle Altersgruppen hinweg bsp. gerechte Verteilung der Steuerlast;;Ich bin ohnehin bereit, diesen Dienst zu leisten.;;;;Militärischer Dienst (Bundeswehr);1;1;1;274,03;100%;de;2026-06-30;2026-06-30; 00:04:35;8;26;84;65;37;55
275;2026-06-30;Mann;18-21 Jahre;Ja;Direkt nach dem Schulabschluss (Abitur/Fachhochschulreife) an die Universität;;Architektur & Bauwesen (Architektur, Bauingenieurwesen);;Stimme gar nicht zu;Geopolitische Spannungen: aktuelle Kriege, internationale Konflikte und allgemeine globale Unsicherheit;Allgemeine Inflation: steigende Preise für Lebensmittel, Energie und den täglichen Bedarf;;Krise der sozialen Sicherung: Zukunft und langfristige Finanzierbarkeit des Rentensystems;;;Ich blicke optimistisch in die Zukunft und sehe aktuell keine wesentlichen Verschlechterungen für meine Generation.;;;;;Finanzielle Sorgen: konkrete Ängste vor Kaufkraftverlust oder mangelnder wirtschaftlicher Stabilität;;;;;Neutral;Neutral/ unentschieden;Neutral;Neutral;Stimme eher zu ;Neutral;Stimme eher zu ;Neutral;Stimme gar nicht zu;Stimme eher zu ;Stimme eher zu ;;Existenzsicherung: konkrete staatliche Garantien bei Grundbedürfnissen wie bezahlbarem Wohnraum;Zukunftsperspektiven: langfristig verlässliche Systeme wie eine sichere Altersvorsorge;;Angemessene Vergütung oder ein festes Gehalt während des Dienstes;Berufliche Vorteile: Anrechnung auf das Studium oder Vorteile beim späteren Berufseinstieg;;;;;;;Militärischer Dienst (Bundeswehr);1;1;1;345,43;100%;de;2026-06-30;2026-06-30; 00:05:46;9;31;101;61;45;98
276;2026-06-30;Mann;18-21 Jahre;Ja;Direkt nach dem Schulabschluss (Abitur/Fachhochschulreife) an die Universität;;Architektur & Bauwesen (Architektur, Bauingenieurwesen);;Stimme eher zu ;Geopolitische Spannungen: aktuelle Kriege, internationale Konflikte und allgemeine globale Unsicherheit;;;;Mangelnde staatliche Fürsorge: z. B. unzureichende Infrastruktur bei psychischen Belastungen, Gesundheitsversorgung allg.;;;;;Anhaltenden Stress: Gefühle von ständiger Überforderung, Erschöpfung oder innerer Unruhe;;;;;;;Stimme gar nicht zu;sehr gering;Stimme eher nicht zu;Stimme eher nicht zu;Stimme gar nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme voll zu;Stimme gar nicht zu;Stimme gar nicht zu;Neutral;;;;Sinnhaftigkeit: klarer, nachvollziehbarer und transparenter gesellschaftlicher Nutzen des Dienstes;;;;;;Ich lehne eine Dienstpflicht unter allen Umständen kategorisch ab.;;;Ökologischer Dienst (Umweltschutz, Klimaprojekte, Forstwirtschaft);1;1;1;403,55;100%;de;2026-06-30;2026-06-30; 00:06:44;9;36;101;79;83;96
277;2026-06-30;Mann;22-25 Jahre;Ja;Nach einer abgeschlossenen Berufsausbildung (Lehre/duale Ausbildung);;Ingenieurwesen & Technik (Maschinenbau, Elektrotechnik, Mechatronik);;Stimme voll zu;Geopolitische Spannungen: aktuelle Kriege, internationale Konflikte und allgemeine globale Unsicherheit;Allgemeine Inflation: steigende Preise für Lebensmittel, Energie und den täglichen Bedarf;Unsichere Arbeitsplatzperspektiven: schwierige Situation auf dem Arbeitsmarkt, befristete Verträge;Krise der sozialen Sicherung: Zukunft und langfristige Finanzierbarkeit des Rentensystems;Mangelnde staatliche Fürsorge: z. B. unzureichende Infrastruktur bei psychischen Belastungen, Gesundheitsversorgung allg.;Generationsungerechtigkeit: Politik, die strukturell primär auf die Interessen älterer Generationen ausgerichtet ist;;;;;Zukunftsunsicherheit: erschwerte Planung von langfristigen Lebensentscheidungen wie Wohnraum oder Karriere;Finanzielle Sorgen: konkrete Ängste vor Kaufkraftverlust oder mangelnder wirtschaftlicher Stabilität;;;;;Stimme gar nicht zu;sehr gering;Stimme eher nicht zu;Stimme gar nicht zu;Stimme gar nicht zu;Stimme gar nicht zu;Stimme gar nicht zu;Stimme gar nicht zu;Stimme voll zu;Stimme eher zu ;Stimme voll zu;Politische Repräsentation: stärkere Berücksichtigung der Interessen junger Menschen in der Politik;Existenzsicherung: konkrete staatliche Garantien bei Grundbedürfnissen wie bezahlbarem Wohnraum;;Sinnhaftigkeit: klarer, nachvollziehbarer und transparenter gesellschaftlicher Nutzen des Dienstes;;;Lastengerechtigkeit: ausgewogene Verteilung gesellschaftlicher Pflichten über alle Altersgruppen hinweg bsp. gerechte Verteilung der Steuerlast;Eine unmittelbare und unumstrittene äußere Gefahr für das Land;;;;;Militärischer Dienst (Bundeswehr);1;1;1;195,66;100%;de;2026-06-30;2026-06-30; 00:03:16;8;29;53;46;28;32
278;2026-06-30;Mann;18-21 Jahre;Ja;Nach einem geleisteten Dienst (Wehrdienst/Zivildienst/ Freiwilliges Soziales oder Ökologisches Jahr/Bundesfreiwilligendienst);;Ingenieurwesen & Technik (Maschinenbau, Elektrotechnik, Mechatronik);;Stimme eher zu ;;;;;;;;Sonstiges;Sehr schlechter Umgang mit der Aktuellen politischen, gesellschaftlichen, internationelen Situation auf Seiten der Politik.;;;;;Ich spüre keine negativen Auswirkungen: mein Alltag ist stabil und unbeeinträchtigt;;;Stimme gar nicht zu;sehr gering;Stimme eher zu ;Stimme gar nicht zu;Stimme gar nicht zu;Stimme gar nicht zu;Stimme gar nicht zu;Stimme eher zu ;Stimme eher nicht zu;Stimme voll zu;Stimme voll zu;Politische Repräsentation: stärkere Berücksichtigung der Interessen junger Menschen in der Politik;Existenzsicherung: konkrete staatliche Garantien bei Grundbedürfnissen wie bezahlbarem Wohnraum;Zukunftsperspektiven: langfristig verlässliche Systeme wie eine sichere Altersvorsorge;Sinnhaftigkeit: klarer, nachvollziehbarer und transparenter gesellschaftlicher Nutzen des Dienstes;Angemessene Vergütung oder ein festes Gehalt während des Dienstes;Berufliche Vorteile: Anrechnung auf das Studium oder Vorteile beim späteren Berufseinstieg;;;;Ich lehne eine Dienstpflicht unter allen Umständen kategorisch ab.;;;Militärischer Dienst (Bundeswehr);1;1;1;441,79;100%;de;2026-06-30;2026-06-30; 00:07:22;15;25;171;47;90;93
279;2026-06-30;Frau;18-21 Jahre;Ja;Sonstiges;Reisen;Architektur & Bauwesen (Architektur, Bauingenieurwesen);;Stimme voll zu;;Allgemeine Inflation: steigende Preise für Lebensmittel, Energie und den täglichen Bedarf;;Krise der sozialen Sicherung: Zukunft und langfristige Finanzierbarkeit des Rentensystems;Mangelnde staatliche Fürsorge: z. B. unzureichende Infrastruktur bei psychischen Belastungen, Gesundheitsversorgung allg.;;;;;Anhaltenden Stress: Gefühle von ständiger Überforderung, Erschöpfung oder innerer Unruhe;;;;;;;Stimme voll zu;sehr gering;Stimme voll zu;Stimme gar nicht zu;Stimme gar nicht zu;Stimme gar nicht zu;Stimme gar nicht zu;Stimme voll zu;Neutral;Stimme eher zu ;Stimme voll zu;;;;Sinnhaftigkeit: klarer, nachvollziehbarer und transparenter gesellschaftlicher Nutzen des Dienstes;;;;;;;;;Sozialer Dienst (Pflege, Altenhilfe, soziale Einrichtungen);1;1;1;353,08;100%;de;2026-06-30;2026-06-30; 00:05:54;11;51;144;33;52;61
280;2026-06-30;Mann;22-25 Jahre;Ja;Direkt nach dem Schulabschluss (Abitur/Fachhochschulreife) an die Universität;;Architektur & Bauwesen (Architektur, Bauingenieurwesen);;Stimme eher zu ;;Allgemeine Inflation: steigende Preise für Lebensmittel, Energie und den täglichen Bedarf;;;Mangelnde staatliche Fürsorge: z. B. unzureichende Infrastruktur bei psychischen Belastungen, Gesundheitsversorgung allg.;;;;;;;;;Ich spüre keine negativen Auswirkungen: mein Alltag ist stabil und unbeeinträchtigt;;;Stimme eher nicht zu;eher hoch;Neutral;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher zu ;Neutral;Stimme eher nicht zu;Stimme eher zu ;Stimme eher zu ;Stimme eher nicht zu;;;Zukunftsperspektiven: langfristig verlässliche Systeme wie eine sichere Altersvorsorge;Sinnhaftigkeit: klarer, nachvollziehbarer und transparenter gesellschaftlicher Nutzen des Dienstes;;;;Eine unmittelbare und unumstrittene äußere Gefahr für das Land;;;;;Ziviler Rettungsdienst (Katastrophenschutz, Feuerwehr, THW);1;1;1;317,6;100%;de;2026-06-30;2026-06-30; 00:05:18;8;43;103;51;47;65
281;2026-06-30;Mann;18-21 Jahre;Ja;Direkt nach dem Schulabschluss (Abitur/Fachhochschulreife) an die Universität;;Ingenieurwesen & Technik (Maschinenbau, Elektrotechnik, Mechatronik);;Stimme eher zu ;;;Unsichere Arbeitsplatzperspektiven: schwierige Situation auf dem Arbeitsmarkt, befristete Verträge;Krise der sozialen Sicherung: Zukunft und langfristige Finanzierbarkeit des Rentensystems;;Generationsungerechtigkeit: Politik, die strukturell primär auf die Interessen älterer Generationen ausgerichtet ist;;;;;;Finanzielle Sorgen: konkrete Ängste vor Kaufkraftverlust oder mangelnder wirtschaftlicher Stabilität;;;;;Stimme eher nicht zu;eher gering;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher zu ;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher zu ;Stimme eher zu ;Stimme eher zu ;Politische Repräsentation: stärkere Berücksichtigung der Interessen junger Menschen in der Politik;;Zukunftsperspektiven: langfristig verlässliche Systeme wie eine sichere Altersvorsorge;;Angemessene Vergütung oder ein festes Gehalt während des Dienstes;Berufliche Vorteile: Anrechnung auf das Studium oder Vorteile beim späteren Berufseinstieg;Lastengerechtigkeit: ausgewogene Verteilung gesellschaftlicher Pflichten über alle Altersgruppen hinweg bsp. gerechte Verteilung der Steuerlast;;;;;;Militärischer Dienst (Bundeswehr);1;1;1;463,91;100%;de;2026-06-30;2026-06-30; 00:07:44;8;50;139;59;70;138
282;2026-06-30;Frau;18-21 Jahre;Ja;Nach einem geleisteten Dienst (Wehrdienst/Zivildienst/ Freiwilliges Soziales oder Ökologisches Jahr/Bundesfreiwilligendienst);;Architektur & Bauwesen (Architektur, Bauingenieurwesen);;Stimme eher zu ;Geopolitische Spannungen: aktuelle Kriege, internationale Konflikte und allgemeine globale Unsicherheit;Allgemeine Inflation: steigende Preise für Lebensmittel, Energie und den täglichen Bedarf;;Krise der sozialen Sicherung: Zukunft und langfristige Finanzierbarkeit des Rentensystems;;Generationsungerechtigkeit: Politik, die strukturell primär auf die Interessen älterer Generationen ausgerichtet ist;;;;;Zukunftsunsicherheit: erschwerte Planung von langfristigen Lebensentscheidungen wie Wohnraum oder Karriere;Finanzielle Sorgen: konkrete Ängste vor Kaufkraftverlust oder mangelnder wirtschaftlicher Stabilität;;;;;Stimme eher nicht zu;eher gering;Neutral;Stimme gar nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme eher nicht zu;Stimme voll zu;Stimme eher zu ;Stimme eher zu ;Politische Repräsentation: stärkere Berücksichtigung der Interessen junger Menschen in der Politik;Existenzsicherung: konkrete staatliche Garantien bei Grundbedürfnissen wie bezahlbarem Wohnraum;Zukunftsperspektiven: langfristig verlässliche Systeme wie eine sichere Altersvorsorge;Sinnhaftigkeit: klarer, nachvollziehbarer und transparenter gesellschaftlicher Nutzen des Dienstes;Angemessene Vergütung oder ein festes Gehalt während des Dienstes;Berufliche Vorteile: Anrechnung auf das Studium oder Vorteile beim späteren Berufseinstieg;Lastengerechtigkeit: ausgewogene Verteilung gesellschaftlicher Pflichten über alle Altersgruppen hinweg bsp. gerechte Verteilung der Steuerlast;Eine unmittelbare und unumstrittene äußere Gefahr für das Land;;;;;Ziviler Rettungsdienst (Katastrophenschutz, Feuerwehr, THW);1;1;1;305,17;100%;de;2026-06-30;2026-06-30; 00:05:06;6;36;101;60;56;46
283;2026-06-30;Mann;18-21 Jahre;Ja;Direkt nach dem Schulabschluss (Abitur/Fachhochschulreife) an die Universität;;Architektur & Bauwesen (Architektur, Bauingenieurwesen);;Stimme voll zu;Geopolitische Spannungen: aktuelle Kriege, internationale Konflikte und allgemeine globale Unsicherheit;Allgemeine Inflation: steigende Preise für Lebensmittel, Energie und den täglichen Bedarf;;;;;;Sonstiges;Falschen Parteien;;Zukunftsunsicherheit: erschwerte Planung von langfristigen Lebensentscheidungen wie Wohnraum oder Karriere;;;;;;Stimme eher nicht zu;sehr hoch;Stimme voll zu;Stimme eher nicht zu;Stimme gar nicht zu;Stimme gar nicht zu;Neutral;Stimme gar nicht zu;Stimme voll zu;Stimme eher zu ;Stimme eher nicht zu;;;;;;;;Eine unmittelbare und unumstrittene äußere Gefahr für das Land;Ich bin ohnehin bereit, diesen Dienst zu leisten.;;;;Militärischer Dienst (Bundeswehr);1;1;1;237,7;100%;de;2026-06-30;2026-06-30; 00:03:58;22;27;83;39;40;27
